Код ЕСР;shortname;fullname;region_shortname;region_fullname;Тип региона;КОД дороги
22007;ЛЕСОГОРСКИЙ;ЛЕСОГОРСКИЙ ;Ленинградская;Ленинградская Область;Область;ОКТ
22103;ПРУДЫ;ПРУДЫ ;Ленинградская;Ленинградская Область;Область;ОКТ
22122;ОП 5 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 5 КМ ;Ленинградская;Ленинградская Область;Область;ОКТ
22211;КР.СОКОЛ;КРАСНЫЙ СОКОЛ ;Ленинградская;Ленинградская Область;Область;ОКТ
22300;БОРОДИНСКОЕ;БОРОДИНСКОЕ ;Ленинградская;Ленинградская Область;Область;ОКТ
22315;ИНКИЛЯ;ИНКИЛЯ ;Ленинградская;Ленинградская Область;Область;ОКТ
22326;ХАКОЛАХТИ;ХАКОЛАХТИ ;Ленинградская;Ленинградская Область;Область;ОКТ
22334;ОЯЯРВИ;ОЯЯРВИ ;Ленинградская;Ленинградская Область;Область;ОКТ
22349;ПУКИННИЕМИ;ПУКИННИЕМИ ;Карелия;Республика Карелия;Республика;ОКТ
22404;ХИЙТОЛА;ХИЙТОЛА ;Карелия;Республика Карелия;Республика;ОКТ
22419;ХАУККАВААРА;ХАУККАВААРА ;Карелия;Республика Карелия;Республика;ОКТ
22423;АЛХО;АЛХО ;Карелия;Республика Карелия;Республика;ОКТ
22508;БОРОВИНКА;БОРОВИНКА ;Ленинградская;Ленинградская Область;Область;ОКТ
22616;ЛОСЕВО;ЛОСЕВО ;Ленинградская;Ленинградская Область;Область;ОКТ
22620;ОП 79 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 79 КМ ;Ленинградская;Ленинградская Область;Область;ОКТ
22635;ОП 78 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 78 КМ ;Ленинградская;Ленинградская Область;Область;ОКТ
22645;ПЕТЯЯРВИ;ПЕТЯЯРВИ ;Ленинградская;Ленинградская Область;Область;ОКТ
22705;ГРОМОВО;ГРОМОВО ;Ленинградская;Ленинградская Область;Область;ОКТ
22711;СУХОДОЛЬЕ;СУХОДОЛЬЕ ;Ленинградская;Ленинградская Область;Область;ОКТ
22813;ОТРАДНОЕ;ОТРАДНОЕ ;Ленинградская;Ленинградская Область;Область;ОКТ
22902;МЮЛЛЮПЕЛЬТО;МЮЛЛЮПЕЛЬТО ;Ленинградская;Ленинградская Область;Область;ОКТ
22917;СИНЕВО;СИНЕВО ;Ленинградская;Ленинградская Область;Область;ОКТ
23002;ПРИОЗЕРСК;ПРИОЗЕРСК ;Ленинградская;Ленинградская Область;Область;ОКТ
23017;КАПЕАСАЛМИ;КАПЕАСАЛМИ ;Ленинградская;Ленинградская Область;Область;ОКТ
23106;КУЗНЕЧНОЕ;КУЗНЕЧНОЕ ;Ленинградская;Ленинградская Область;Область;ОКТ
23110;ОП 168 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 168 КМ ;Карелия;Республика Карелия;Республика;ОКТ
23202;ЭЛИСЕНВААРА;ЭЛИСЕНВААРА ;Карелия;Республика Карелия;Республика;ОКТ
23214;АККАХАРЬЮ;АККАХАРЬЮ ;Карелия;Республика Карелия;Республика;ОКТ
23229;ИХАЛА;ИХАЛА ;Карелия;Республика Карелия;Республика;ОКТ
23233;ОП 3 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 3 КМ ;Карелия;Республика Карелия;Республика;ОКТ
23248;СОРЙО;СОРЙО ;Карелия;Республика Карелия;Республика;ОКТ
23252;СЮВЯОРО;СЮВЯОРО ;Карелия;Республика Карелия;Республика;ОКТ
23303;СЮВЯОРО-ЭКСП;СЮВЯОРО-ЭКСПОРТ ;Карелия;Республика Карелия;Республика;ОКТ
23407;ВЫБОРГ-ПЕРЕВ;ВЫБОРГ-ПЕРЕВАЛКА ;Ленинградская;Ленинградская Область;Область;ОКТ
23500;ВЫСОЦК ПЕР;ВЫСОЦК ПЕР ;Ленинградская;Ленинградская Область;Область;ОКТ
23604;ЯККИМА;ЯККИМА ;Карелия;Республика Карелия;Республика;ОКТ
23619;ХУХОЯМЯКИ;ХУХОЯМЯКИ ;Карелия;Республика Карелия;Республика;ОКТ
23623;КУММУНЙОКИ;КУММУНЙОКИ ;Карелия;Республика Карелия;Республика;ОКТ
23638;НИВА;НИВА ;Карелия;Республика Карелия;Республика;ОКТ
23642;КУОККАНИЭМИ;КУОККАНИЭМИ ;Карелия;Республика Карелия;Республика;ОКТ
23661;ТУОКСЛАХТИ;ТУОКСЛАХТИ ;Карелия;Республика Карелия;Республика;ОКТ
23708;СОРТАВАЛА;СОРТАВАЛА ;Карелия;Республика Карелия;Республика;ОКТ
23801;ХЕЛЮЛЯ;ХЕЛЮЛЯ ;Карелия;Республика Карелия;Республика;ОКТ
23816;РЮТТЮ;РЮТТЮ ;Карелия;Республика Карелия;Республика;ОКТ
23905;КААЛАМО;КААЛАМО ;Карелия;Республика Карелия;Республика;ОКТ
24005;МАТКАСЕЛЬКЯ;МАТКАСЕЛЬКЯ ;Карелия;Республика Карелия;Республика;ОКТ
24109;ВЯРТСИЛЯ;ВЯРТСИЛЯ ;Карелия;Республика Карелия;Республика;ОКТ
24113;ПЯЛЬКЬЯРВИ;ПЯЛЬКЬЯРВИ ;Карелия;Республика Карелия;Республика;ОКТ
24128;ПЯЛЬКСААРИ;ПЯЛЬКСААРИ ;Карелия;Республика Карелия;Республика;ОКТ
24202;ВЯРТСИЛЯ-ЭКС;ВЯРТСИЛЯ-ЭКСПОРТ ;Карелия;Республика Карелия;Республика;ОКТ
24408;ОЛОНЕЦ;ОЛОНЕЦ ;Карелия;Республика Карелия;Республика;ОКТ
24414;ИНЕМА;ИНЕМА ;Ленинградская;Ленинградская Область;Область;ОКТ
24429;ТУУКСА;ТУУКСА ;Карелия;Республика Карелия;Республика;ОКТ
24503;ИЛЬИНСКАЯ;ИЛЬИНСКАЯ ;Карелия;Республика Карелия;Республика;ОКТ
24522;ТУЛОКСА;ТУЛОКСА ;Карелия;Республика Карелия;Республика;ОКТ
24607;ВИДЛИЦА;ВИДЛИЦА ;Карелия;Республика Карелия;Республика;ОКТ
24611;ПОГРАНКОНДУШ;ПОГРАНКОНДУШИ ;Карелия;Республика Карелия;Республика;ОКТ
24626;КУРКУНКУЛА;КУРКУНКУЛА ;Карелия;Республика Карелия;Республика;ОКТ
24700;САЛМИ;САЛМИ ;Карелия;Республика Карелия;Республика;ОКТ
24715;САТУЛИ;САТУЛИ ;Карелия;Республика Карелия;Республика;ОКТ
24727;УУКСУ2;УУКСУ2 ;Карелия;Республика Карелия;Республика;ОКТ
24734;ИЛЯ-УУКСУ;ИЛЯ-УУКСУ ;Карелия;Республика Карелия;Республика;ОКТ
24804;ПИТКЯРАНТА;ПИТКЯРАНТА ;Карелия;Республика Карелия;Республика;ОКТ
24819;КОЙРИНОЯ;КОЙРИНОЯ ;Карелия;Республика Карелия;Республика;ОКТ
24823;КИТЕЛЯ;КИТЕЛЯ ;Карелия;Республика Карелия;Республика;ОКТ
24908;ЛЕППЯСИЛТА;ЛЕППЯСИЛТА ;Карелия;Республика Карелия;Республика;ОКТ
24912;ИМПИЛАХТИ;ИМПИЛАХТИ ;Карелия;Республика Карелия;Республика;ОКТ
24927;ВЯЛИМЯКИ;ВЯЛИМЯКИ ;Карелия;Республика Карелия;Республика;ОКТ
25008;ЛЯСКЕЛЯ;ЛЯСКЕЛЯ ;Карелия;Республика Карелия;Республика;ОКТ
25101;ХАРЛУ;ХАРЛУ ;Карелия;Республика Карелия;Республика;ОКТ
25116;ХЯМЕКОСКИ;ХЯМЕКОСКИ ;Карелия;Республика Карелия;Республика;ОКТ
25120;ЯНИСЪЯРВИ;ЯНИСЪЯРВИ ;Карелия;Республика Карелия;Республика;ОКТ
25135;АЛАЛАМПИ;АЛАЛАМПИ ;Карелия;Республика Карелия;Республика;ОКТ
25141;ПИРТТИПОХЬЯ;ПИРТТИПОХЬЯ ;Карелия;Республика Карелия;Республика;ОКТ
25309;ЧАЛНА-ОНЕЖ.;ЧАЛНА-ОНЕЖСКАЯ ;Карелия;Республика Карелия;Республика;ОКТ
25328;ПАДОЗЕРО;ПАДОЗЕРО ;Карелия;Республика Карелия;Республика;ОКТ
25417;КУТИЖМА;КУТИЖМА ;Карелия;Республика Карелия;Республика;ОКТ
25421;СЯНЬГА;СЯНЬГА ;Карелия;Республика Карелия;Республика;ОКТ
25436;ВИЛЛАГОРА;ВИЛЛАГОРА ;Карелия;Республика Карелия;Республика;ОКТ
25506;ЭССОЙЛА;ЭССОЙЛА ;Карелия;Республика Карелия;Республика;ОКТ
25603;ИМАТОЗЕРО;ИМАТОЗЕРО ;Карелия;Республика Карелия;Республика;ОКТ
25703;НОВЫЕ ПЕСКИ;НОВЫЕ ПЕСКИ ;Карелия;Республика Карелия;Республика;ОКТ
25718;ЗАСТАВА;ЗАСТАВА ;Карелия;Республика Карелия;Республика;ОКТ
25737;ХАУТАВААРА;ХАУТАВААРА ;Карелия;Республика Карелия;Республика;ОКТ
25756;ВЕРККО;ВЕРККО ;Карелия;Республика Карелия;Республика;ОКТ
25807;СУОЯРВИ 1;СУОЯРВИ 1 ;Карелия;Республика Карелия;Республика;ОКТ
25811;ПАПЕРО;ПАПЕРО ;Карелия;Республика Карелия;Республика;ОКТ
25900;ПИЙТСИЕКИ;ПИЙТСИЕКИ ;Карелия;Республика Карелия;Республика;ОКТ
25915;НЯЯТЯОЯ;НЯЯТЯОЯ ;Карелия;Республика Карелия;Республика;ОКТ
26000;ЛОЙМОЛА;ЛОЙМОЛА ;Карелия;Республика Карелия;Республика;ОКТ
26104;РАЙКОНКОСКИ;РАЙКОНКОСКИ ;Карелия;Республика Карелия;Республика;ОКТ
26119;ОП 346 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 346 КМ ;Карелия;Республика Карелия;Республика;ОКТ
26212;СУЙСТАМО;СУЙСТАМО ;Карелия;Республика Карелия;Республика;ОКТ
26227;АЛАТТУ;АЛАТТУ ;Карелия;Республика Карелия;Республика;ОКТ
26231;ЛЕППЯСЮРЬЯ;ЛЕППЯСЮРЬЯ ;Карелия;Республика Карелия;Республика;ОКТ
26301;СУОЯРВИ 2;СУОЯРВИ 2 ;Карелия;Республика Карелия;Республика;ОКТ
26320;СУОЕКИ;СУОЕКИ ;Карелия;Республика Карелия;Республика;ОКТ
26335;ОП 22 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 22 КМ ;Карелия;Республика Карелия;Республика;ОКТ
26405;НАЙСТЕНЪЯРВИ;НАЙСТЕНЪЯРВИ ;Карелия;Республика Карелия;Республика;ОКТ
26413;ОП 35 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 35 КМ ;Карелия;Республика Карелия;Республика;ОКТ
26509;ЛАХКОЛАМЕН;ЛАХКОЛАМЕН ;Карелия;Республика Карелия;Республика;ОКТ
26513;ОП 55 КМ;ОСТАНОВОЧНЫЙ ПУНКТ 55 КМ ;Карелия;Республика Карелия;Республика;ОКТ
26617;ТУМАСОЗЕРО;ТУМАСОЗЕРО ;Карелия;Республика Карелия;Республика;ОКТ
26706;ПОРОСОЗЕРО;ПОРОСОЗЕРО ;Карелия;Республика Карелия;Республика;ОКТ
