etsng_code;etsng_name;cargo_group_code;cargo_group_name
651084;МЕХА (ШКУРЫ И ШКУРКИ) МОРСКОГО ЗВЕРЯ ВЫДЕЛАННЫЕ;10;Остальные грузы
651099;МЕХА (ШКУРЫ И ШКУРКИ) ПУШНЫХ ЗВЕРЕЙ ВЫДЕЛАННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
651101;ОБРЕЗКИ МЕХОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
651116;ОВЧИНЫ ВЫДЕЛАННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
651120;ОПОЕК МЕХОВОЙ;10;Остальные грузы
651135;ПЛАСТИНЫ ПОДОШВЕННЫЕ КОЖАНЫЕ;10;Остальные грузы
651140;СМУШКИ (ШКУРКИ ОВЕЧЬИ) ВЫДЕЛАННЫЕ;10;Остальные грузы
651154;ШКУРЫ ДОМАШНИХ ЖИВОТНЫХ МЕХОВЫЕ ВЫДЕЛАННЫЕ;10;Остальные грузы
651169;ШКУРЫ РЫБ ВЫДЕЛАННЫЕ;10;Остальные грузы
652000;КОЖА ИСКУССТВЕННАЯ;10;Остальные грузы
652015;ВОРСИТ (КОЖА ИСКУССТВЕННАЯ);10;Остальные грузы
652027;ГРАНИТОЛЬ, КРОМЕ БУМАЖНОГО;10;Остальные грузы
652034;ДЕРМАТИН;10;Остальные грузы
652049;ЗАМЕНИТЕЛИ ШОРНО-СЕДЕЛЬНЫЕ;10;Остальные грузы
652053;ЗАМША ИСКУССТВЕННАЯ;10;Остальные грузы
652068;КИРЗА (ОБУВНАЯ И ШОРНО-СЕДЕЛЬНАЯ);10;Остальные грузы
652072;КОЖА ИСКУССТВЕННАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
652087;ПЛАСТКОЖА;10;Остальные грузы
652091;ТЕКСТОВИНИТ;10;Остальные грузы
652104;ГРАНИТОЛЬ ОБУВНОЙ НА НИТРОЦЕЛЛЮЛОЗНОЙ ОСНОВЕ;10;Остальные грузы
653003;ИЗДЕЛИЯ ИЗ КОЖИ, ВОЛОСА, ЩЕТИНЫ, КРОМЕ ГАЛАНТЕРЕЙНЫХ;10;Остальные грузы
653018;БУРДЮКИ;10;Остальные грузы
653022;ЗАГОТОВКИ КОЖАНЫЕ;10;Остальные грузы
653037;ИЗДЕЛИЯ ЗАМШЕВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
653041;ИЗДЕЛИЯ ИЗ ВОЛОСА ПЛЕТЕНЫЕ И ТКАНЫЕ;10;Остальные грузы
653056;ИЗДЕЛИЯ ЩЕТИННО-ЩЕТОЧНЫЕ;10;Остальные грузы
653060;ИЗДЕЛИЯ КОЖАНЫЕ НОВЫЕ, КРОМЕ ОБУВИ, ОДЕЖДЫ И ГАЛАНТЕРЕИ;10;Остальные грузы
653075;ИЗДЕЛИЯ ШОРНО-СЕДЕЛЬНЫЕ;10;Остальные грузы
653080;КИСТИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
653094;КИСТИ ТЕХНИЧЕСКИЕ;10;Остальные грузы
653107;МЕШКИ КОЖАНЫЕ;10;Остальные грузы
653111;ПОДОШВЫ ИЗ КОЖИ (В ТОМ ЧИСЛЕ ИЗ ИСКУССТВЕННОЙ);10;Остальные грузы
653126;ПОКРЫШКИ (КОЖУХИ) КОЖАНЫЕ;10;Остальные грузы
653130;РЕМНИ КОЖАНЫЕ;10;Остальные грузы
653145;СЕДЛА КОЖАНЫЕ;10;Остальные грузы
653156;УПРЯЖЬ;10;Остальные грузы
653164;ЧЕХЛЫ КОЖАНЫЕ;10;Остальные грузы
653179;ЩЕТКИ ТЕХНИЧЕСКИЕ;10;Остальные грузы
654006;ОБУВЬ;10;Остальные грузы
654010;ГАЛОШИ РЕЗИНОВЫЕ НОВЫЕ;10;Остальные грузы
654025;ЗАГОТОВКИ ФЕТРОВЫЕ;10;Остальные грузы
654032;КАБЛУКИ ВСЯКИЕ;10;Остальные грузы
654044;ОБУВЬ ВАЛЯНАЯ;10;Остальные грузы
654059;ОБУВЬ КОЖАНАЯ;10;Остальные грузы
654063;ОБУВЬ КОМБИНИРОВАННАЯ С ВЕРХОМ ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ, ВОЙЛОКА, ФЕТРА И КОЖИ;10;Остальные грузы
654078;ОБУВЬ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
654082;ОБУВЬ РЕЗИНОВАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
654097;ОБУВЬ С ВЕРХОМ ИЗ СИНТЕТИЧЕСКИХ И ИСКУССТВЕННЫХ КОЖ;10;Остальные грузы
660007;ИЗДЕЛИЯ ИЗ СТЕКЛА, ФАРФОРА И ФАЯНСА, КРОМЕ САНТЕХОБОРУДОВАНИЯ ИЗ ПОЛУФАРФОРА И ФАЯНСА;10;Остальные грузы
661003;ПОСУДА И ДРУГИЕ ИЗДЕЛИЯ СТЕКЛЯННЫЕ, ФАРФОРОВЫЕ, ФАЯНСОВЫЕ И ИЗ КЕРАМИКИ;10;Остальные грузы
661014;БУЙКИ СТЕКЛЯННЫЕ;10;Остальные грузы
661029;БУТЫЛКИ ФАРФОРОВЫЕ;10;Остальные грузы
661033;ВОРОНКИ СТЕКЛЯННЫЕ И ФАРФОРОВЫЕ;10;Остальные грузы
661048;ИЗДЕЛИЯ ГЛИНЯНЫЕ И КЕРАМИЧЕСКИЕ;10;Остальные грузы
661052;ИЗДЕЛИЯ ИЗ СТЕКЛА КВАРЦЕВОГО;10;Остальные грузы
661067;ИЗДЕЛИЯ МАЙОЛИКОВЫЕ;10;Остальные грузы
661071;ИЗДЕЛИЯ СТЕКЛЯННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
661086;ИЗДЕЛИЯ ФАРФОРОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
661090;ИЗДЕЛИЯ ФАЯНСОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
661103;ИЗДЕЛИЯ ХРУСТАЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;3;Черные металлы
661118;ИЗДЕЛИЯ СТЕКЛЯННЫЕ И ФАРФОРОВЫЕ ДЛЯ ЭЛЕКТРОТЕХНИКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
661122;ИЗОЛЯТОРЫ СТЕКЛЯННЫЕ И ФАРФОРОВЫЕ;10;Остальные грузы
661137;КОЛБЫ СТЕКЛЯННЫЕ ВСЯКИЕ;10;Остальные грузы
661141;ЛАМПЫ СТЕКЛЯННЫЕ, ФАРФОРОВЫЕ, КРОМЕ ЭЛЕКТРИЧЕСКИХ;10;Остальные грузы
661156;ИЗДЕЛИЯ ИЗ СТЕКЛА ДЛЯ КОМПЛЕКТАЦИИ ЭЛЕКТРО-ОСВЕТИТЕЛЬНОЙ АРМАТУРЫ;3;Черные металлы
661160;ПЛАСТИНЫ ФОТОГРАФИ-ЧЕСКИЕ СТЕКЛЯННЫЕ;10;Остальные грузы
661175;ПЛАФОНЫ СТЕКЛЯННЫЕ;10;Остальные грузы
661180;ПОСУДА ЛАБОРАТОРНАЯ;10;Остальные грузы
661194;ПОСУДА МЕДИЦИНСКАЯ;10;Остальные грузы
661207;ПОСУДА СТЕКЛЯННАЯ, ФАРФОРОВАЯ, ФАЯНСОВАЯ, ХРУСТАЛЬНАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;3;Черные металлы
661211;РЕЗЕРВУАРЫ ЛАМПОВЫЕ СТЕКЛЯННЫЕ И ФАРФОРОВЫЕ;10;Остальные грузы
661226;РЕТОРТЫ ГЛИНЯНЫЕ, СТЕКЛЯННЫЕ, ТЕРРАКОТОВЫЕ И ШАМОТНЫЕ;10;Остальные грузы
661230;РОЛИКИ СТЕКЛЯННЫЕ И ФАРФОРОВЫЕ ИЗОЛЯЦИОННЫЕ ДЛЯ ЭЛЕКТРОТЕХНИКИ;10;Остальные грузы
661245;СЕРВИЗЫ СТОЛОВЫЕ И ЧАЙНЫЕ;10;Остальные грузы
661256;СИФОНЫ СТЕКЛЯННЫЕ ДЛЯ ГАЗИРОВАННЫХ ВОД;10;Остальные грузы
661264;СТЕКЛА ВОДОМЕРНЫЕ;10;Остальные грузы
661279;СТЕКЛА ЛАМПОВЫЕ;10;Остальные грузы
661283;ТРУБКИ СТЕКЛЯННЫЕ (ДРОТ МЕДИЦИНСКИЙ);10;Остальные грузы
661298;УРНЫ ДЛЯ ПЕПЛА ПОКОЙНИКОВ;10;Остальные грузы
661300;ШАРЫ СТЕКЛЯННЫЕ;10;Остальные грузы
662002;ТАРА СТЕКЛЯННАЯ;10;Остальные грузы
662017;БАНКИ СТЕКЛЯННЫЕ НОВЫЕ;10;Остальные грузы
662021;БУТЫЛИ СТЕКЛЯННЫЕ;10;Остальные грузы
662036;БУТЫЛКИ СТЕКЛЯННЫЕ ЕМКОСТЬЮ 0,25 Л;10;Остальные грузы
662040;БУТЫЛКИ СТЕКЛЯННЫЕ ЕМКОСТЬЮ 0,5 Л;10;Остальные грузы
662055;БУТЫЛКИ СТЕКЛЯННЫЕ ИМПОРТНЫЕ ВОЗВРАТНЫЕ;10;Остальные грузы
662066;БУТЫЛКИ СТЕКЛЯННЫЕ ПИВНЫЕ ЕМКОСТЬЮ 0,5 Л;10;Остальные грузы
662074;ПОСУДА СТЕКЛЯННАЯ ВОЗВРАТНАЯ ВИННАЯ;10;Остальные грузы
662089;ТАРА СТЕКЛЯННАЯ ВОЗВРАТНАЯ (В ТОМ ЧИСЛЕ БАНКИ, БУТЫЛКИ И ДР.), НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
662093;ТАРА СТЕКЛЯННАЯ НОВАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
670009;ПРОДУКЦИЯ ПОЛИГРАФИЧЕСКОЙ ПРОМЫШЛЕННОСТИ;10;Остальные грузы
671001;КНИГИ, БРОШЮРЫ, ГАЗЕТЫ, ЖУРНАЛЫ И ПРОЧАЯ ПРОДУКЦИЯ ПЕЧАТНАЯ;10;Остальные грузы
671016;АТЛАСЫ ГЕОГРАФИЧЕСКИЕ;10;Остальные грузы
671020;АФИШИ;10;Остальные грузы
671035;БЛАНКИ КАНЦЕЛЯРСКИЕ И ПОЧТОВЫЕ;10;Остальные грузы
671042;ГАЗЕТЫ;10;Остальные грузы
671054;ГРАВЮРЫ ВСЯКИЕ;10;Остальные грузы
671069;ЖУРНАЛЫ НОВЫЕ;10;Остальные грузы
671073;ИЗДЕЛИЯ ПОЛИГРАФИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
671088;КАРТИНЫ В РАМКАХ И БЕЗ РАМ;10;Остальные грузы
671092;КАРТЫ ГЕОГРАФИЧЕСКИЕ;10;Остальные грузы
671105;КНИГИ КОПИРОВАЛЬНЫЕ И БРОШЮРЫ ПЕЧАТНЫЕ;10;Остальные грузы
671119;ЛИТОГРАФИИ В РАМАХ И БЕЗ РАМ;10;Остальные грузы
671124;МИШЕНИ БУМАЖНЫЕ;10;Остальные грузы
671139;НОТЫ;10;Остальные грузы
671143;ОЛЕОГРАФИИ В РАМАХ И БЕЗ РАМ;10;Остальные грузы
671158;ПЛАКАТЫ;10;Остальные грузы
671162;ПОРТРЕТЫ В РАМАХ И БЕЗ РАМ;10;Остальные грузы
671177;ПОСОБИЯ УЧЕБНЫЕ НАГЛЯДНЫЕ ПЕЧАТНЫЕ;10;Остальные грузы
671181;ПРОДУКЦИЯ ПЕЧАТНАЯ И ПОЛИГРАФИЧЕСКАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ;10;Остальные грузы
671196;РИСУНКИ ВСЯКИЕ В РАМАХ И БЕЗ РАМ;7;Хлебные грузы
671209;ЭСТАМПЫ В РАМАХ И БЕЗ РАМ;10;Остальные грузы
671213;ЭТИКЕТКИ И ЯРЛЫКИ БУМАЖНЫЕ ПЕЧАТНЫЕ;10;Остальные грузы
680000;ПРОЧАЯ ПРОДУКЦИЯ ЛЕГКОЙ ПРОМЫШЛЕННОСТИ;10;Остальные грузы
681003;ИНСТРУМЕНТЫ МУЗЫКАЛЬНЫЕ;10;Остальные грузы
681018;АВТОМАТЫ МУЗЫКАЛЬНЫЕ;10;Остальные грузы
681022;ГРАМПЛАСТИНКИ;10;Остальные грузы
681037;ЗАПАСНЫЕ ЧАСТИ И ПРИНАДЛЕЖНОСТИ ДЛЯ МУЗЫКАЛЬНЫХ ИНСТРУМЕНТОВ;10;Остальные грузы
681041;ИНСТРУМЕНТЫ ДУХОВЫЕ;10;Остальные грузы
681056;ИНСТРУМЕНТЫ МУЗЫКАЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
681060;ИНСТРУМЕНТЫ СТРУННЫЕ КЛАВИШНЫЕ (ПИАНИНО, РОЯЛИ И ДР.);10;Остальные грузы
681075;ИНСТРУМЕНТЫ СТРУННЫЕ СМЫЧКОВЫЕ (СКРИПКИ, КОНТРАБАСЫ, И ДР.);10;Остальные грузы
681081;ИНСТРУМЕНТЫ СТРУННЫЕ ЩИПКОВЫЕ (ГИТАРЫ, БАЛАЛАЙКИ И ДР.);10;Остальные грузы
681094;ИНСТРУМЕНТЫ УДАРНЫЕ (БАРАБАНЫ И ДР.);10;Остальные грузы
681107;ИНСТРУМЕНТЫ ЭЛЕКТРОМУЗЫКАЛЬНЫЕ;10;Остальные грузы
681111;ИНСТРУМЕНТЫ ЯЗЫЧКОВЫЕ (АККОРДЕОНЫ, ГАРМОНИ И ДР.);10;Остальные грузы
681126;ЧАСТИ И ПРИНАДЛЕЖНОСТИ ДЛЯ МУЗЫКАЛЬНЫХ ИНСТРУМЕНТОВ;10;Остальные грузы
682006;ИНВЕНТАРЬ СПОРТИВНЫЙ, ОХОТНИЧИЙ И ТЕАТРАЛЬНЫЙ;10;Остальные грузы
682010;АКВАЛАНГИ;10;Остальные грузы
682025;БУТАФОРИЯ ПРОЧАЯ (ДЕКОРАЦИИ ТЕАТРАЛЬНЫЕ, ИНВЕНТАРЬ ТЕАТРАЛЬНЫЙ, РЕКВИЗИТ ТЕАТРАЛЬНЫЙ);10;Остальные грузы
682034;ГАМАКИ;10;Остальные грузы
682044;ГАНТЕЛИ СПОРТИВНЫЕ;10;Остальные грузы
682059;ДИСКИ ДЛЯ МЕТАНИЯ;10;Остальные грузы
682063;ИНВЕНТАРЬ ДЛЯ СПОРТИВНЫХ ИГР, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ;10;Остальные грузы
682082;КАРУСЕЛИ;10;Остальные грузы
682097;КЛЮШКИ ХОККЕЙНЫЕ;10;Остальные грузы
682100;КОМПЛЕКТЫ СПОРТИВНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
682114;КОНЬКИ И ПРИНАДЛЕЖНОСТИ К НИМ;10;Остальные грузы
682129;КРУГИ СПАСАТЕЛЬНЫЕ;10;Остальные грузы
682133;КРЮЧКИ РЫБОЛОВНЫЕ;10;Остальные грузы
682148;ЛАСТЫ;10;Остальные грузы
682152;ЛЫЖИ;10;Остальные грузы
682167;МАЗЬ ЛЫЖНАЯ;10;Остальные грузы
682171;МАНЕКЕНЫ;10;Остальные грузы
682186;МАТЫ СПОРТИВНЫЕ;10;Остальные грузы
682190;МЯЧИ КОЖАНЫЕ И РЕЗИНОВЫЕ;10;Остальные грузы
682203;НАСОСЫ ФУТБОЛЬНЫЕ;10;Остальные грузы
682218;ОБОРУДОВАНИЕ, ИНВЕНТАРЬ ТЕАТРАЛЬНЫЙ И ЦИРКОВОЙ;10;Остальные грузы
682222;ПАЛКИ ЛЫЖНЫЕ;10;Остальные грузы
682237;ПАРАШЮТЫ;10;Остальные грузы
682241;ПАТРОНТАШИ И СУМКИ ОХОТНИЧЬИ;10;Остальные грузы
682260;ПОКРЫШКИ ДЛЯ СПОРТИВНЫХ МЯЧЕЙ;10;Остальные грузы
682275;ПОЯСА СПАСАТЕЛЬНЫЕ;10;Остальные грузы
682287;ПРИНАДЛЕЖНОСТИ ОХОТНИЧЬИ И РЫБОЛОВНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
682294;ПРОТИВОГАЗЫ;10;Остальные грузы
682307;ПЫЖИ РУЖЕЙНЫЕ;10;Остальные грузы
682311;РАКЕТКИ ТЕННИСНЫЕ;10;Остальные грузы
682326;РУЖЬЯ ОХОТНИЧЬИ;10;Остальные грузы
682330;РУПОРЫ;10;Остальные грузы
682345;РЮКЗАКИ;10;Остальные грузы
682353;САДКИ ДЛЯ ЖИВОТНЫХ И ПТИЦ ВСЯКИЕ;10;Остальные грузы
682364;НЕВОДЫ (СЕТИ РЫБОЛОВНЫЕ) ВСЯКИЕ;10;Остальные грузы
682379;СЕТИ ОХОТНИЧЬИ;10;Остальные грузы
682383;СЕТКИ СПОРТИВНЫЕ;10;Остальные грузы
682398;СНАСТИ РЫБОЛОВНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
682400;СПИННИНГИ;10;Остальные грузы
682415;СТЕНДЫ ДЛЯ ЭКСПОНАТОВ, ВЫСТАВОК, ДИАГРАММ И Т.Д.;10;Остальные грузы
682420;ТУРНИКИ;10;Остальные грузы
682434;УДОЧКИ РЫБОЛОВНЫЕ;10;Остальные грузы
682449;ЧУЧЕЛА ПТИЦ И ЖИВОТНЫХ;10;Остальные грузы
682453;ШТАНГИ ГИМНАСТИЧЕСКИЕ;10;Остальные грузы
683009;ИГРЫ И ИГРУШКИ, НАГЛЯДНЫЕ УЧЕБНЫЕ ПОСОБИЯ, КРОМЕ ПЕЧАТНЫХ;10;Остальные грузы
683013;АВТОМАТЫ ИГРОВЫЕ;10;Остальные грузы
683028;АВТОМОБИЛИ ДЕТСКИЕ ПЕДАЛЬНЫЕ;10;Остальные грузы
683032;ВЕЛОСИПЕДЫ ДЕТСКИЕ;10;Остальные грузы
683047;ГЛОБУСЫ;10;Остальные грузы
683051;ДОСКИ КЛАССНЫЕ;4;Лесные грузы
683066;ИГРУШКИ И ИГРЫ ВСЯКИЕ;10;Остальные грузы
683070;КАРТЫ ИГРАЛЬНЫЕ;10;Остальные грузы
683085;КОЛЛЕКЦИИ ПО БОТАНИКЕ, ЗООЛОГИИ, МИНЕРАЛОГИИ И ДР.;10;Остальные грузы
683097;КУКЛЫ;10;Остальные грузы
683102;ПОСОБИЯ УЧЕБНЫЕ НАГЛЯДНЫЕ В ВИДЕ МОДЕЛЕЙ АППАРАТОВ, МАШИН, ПРИБОРОВ И ДР.;10;Остальные грузы
683117;САНКИ ДЕТСКИЕ;10;Остальные грузы
684001;ПРИНАДЛЕЖНОСТИ ШКОЛЬНО-ПИСЬМЕННЫЕ И КАНЦЕЛЯРСКИЕ;10;Остальные грузы
684016;АЛЬБОМЫ;10;Остальные грузы
684020;ГОТОВАЛЬНИ ЧЕРТЕЖНЫЕ;10;Остальные грузы
684035;ДОСКИ ЧЕРТЕЖНЫЕ;4;Лесные грузы
684040;КАРАНДАШИ ВСЯКИЕ;10;Остальные грузы
684054;КНИГИ КОНТОРСКИЕ НОВЫЕ;10;Остальные грузы
684069;КНОПКИ, СКРЕПКИ, БУЛАВКИ КАНЦЕЛЯРСКИЕ;10;Остальные грузы
684073;ПЕРЬЯ СТАЛЬНЫЕ;3;Черные металлы
684088;ПЛАСТИЛИН;10;Остальные грузы
684092;ПРИНАДЛЕЖНОСТИ ШКОЛЬНО-ПИСЬМЕННЫЕ И КАНЦЕЛЯРСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
684105;РУЧКИ АВТОМАТИЧЕСКИЕ (АВТОРУЧКИ);10;Остальные грузы
684116;СЧЕТЫ КОНТОРСКИЕ И ШКОЛЬНЫЕ;10;Остальные грузы
684124;ТЕТРАДИ УЧЕНИЧЕСКИЕ;10;Остальные грузы
684139;ТУШЬ;10;Остальные грузы
684143;ЧЕРНИЛА;10;Остальные грузы
685004;ИЗДЕЛИЯ ИЗ КАМЫША, ЛОЗЫ, ЛЫКА, МОЧАЛА (В Т.Ч. МЕБЕЛЬ ПЛЕТЕНАЯ);10;Остальные грузы
685019;ВЕНИКИ И МЕТЛЫ;10;Остальные грузы
685023;ВЕРШИ РЫБОЛОВНЫЕ;10;Остальные грузы
685038;ИЗДЕЛИЯ ИЗ КОРЫ И КРОНЫ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
685042;ИЗДЕЛИЯ ИЗ ЛЫКА, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ;10;Остальные грузы
